time,open,high,low,close,tick_volume,spread
2026-06-04 19:28:28.023842,116160.42901269668,116301.91407950602,116202.42267196499,116225.73237311834,730,3
2026-06-04 19:33:28.023842,116107.51826149804,116248.48467838153,115863.97851093802,115989.30414987776,104,7
2026-06-04 19:38:28.023842,116007.68316508178,116048.21876727909,115761.61032193975,116026.06218028581,2228,2
2026-06-04 19:43:28.023842,116101.0057054754,116295.36546237164,116082.37082714838,116175.949230665,1008,3
2026-06-04 19:48:28.023842,116195.7268439437,116277.77525427246,116076.71770374499,116215.50445722239,2145,3
2026-06-04 19:53:28.023842,116332.65795021552,116540.78034619046,116195.1969559963,116449.81144320866,1730,6
2026-06-04 19:58:28.023842,116420.58583820524,116643.42636511393,116376.74617863088,116391.36023320182,617,6
2026-06-04 20:03:28.023842,116156.84894498493,115969.45013012657,115766.3064952428,115922.33765676805,77,4
2026-06-04 20:08:28.023842,115942.98081786797,115965.59941958194,115715.33325701595,115963.62397896788,178,2
2026-06-04 20:13:28.023842,115983.63848569995,116125.59239457651,115993.82459999794,116003.65299243203,1070,5
2026-06-04 20:18:28.023842,116037.311684664,116170.71746538379,115858.94911717364,116070.97037689597,1811,6
2026-06-04 20:23:28.023842,116187.88802344361,116454.69060640434,116188.28910977018,116304.80566999124,2033,4
2026-06-04 20:28:28.023842,116101.95058298607,116050.102290198,115850.50818383807,115899.0954959809,349,8
2026-06-04 20:33:28.023842,115875.38334026647,115908.18862067064,115848.56783327374,115851.67118455203,1639,6
2026-06-04 20:38:28.023842,115756.70532771145,115858.89139207441,115528.2138846801,115661.73947087085,262,2
2026-06-04 20:43:28.023842,115537.27960156141,115547.50675050094,115319.5967417492,115412.81973225198,594,8
2026-06-04 20:48:28.023842,115406.464402175,115400.97494784788,115334.76127798326,115400.10907209801,220,1
2026-06-04 20:53:28.023842,115474.20190889493,115719.06114182169,115450.83527205122,115548.29474569183,762,7
2026-06-04 20:58:28.023842,115580.75582484389,115617.58350990842,115553.73276628568,115613.21690399593,513,2
2026-06-04 21:03:28.023842,115542.87785410776,115632.65986379048,115358.97586330397,115472.53880421958,1359,1
2026-06-04 21:08:28.023842,115458.57704056322,115707.80109424778,115338.92113022541,115444.61527690687,914,1
2026-06-04 21:13:28.023842,115542.4689561787,115724.44975315241,115512.36543037972,115640.3226354505,600,3
2026-06-04 21:18:28.023842,115712.62176061221,115867.12557975785,115555.21805938345,115784.9208857739,813,4
2026-06-04 21:23:28.023842,115728.504053239,115737.51167741114,115629.1610589009,115672.0872207041,579,2
2026-06-04 21:28:28.023842,115608.99399560013,115680.25580253388,115514.22515940547,115545.90077049617,2278,9
2026-06-04 21:33:28.023842,115368.82870743447,115208.53718768813,115190.31810083175,115191.75664437278,1254,6
2026-06-04 21:38:28.023842,115148.40670269393,115142.18141267699,115026.32946042034,115105.05676101506,1606,9
2026-06-04 21:43:28.023842,114926.66657885551,114768.29795524736,114443.90410863042,114748.27639669598,93,6
2026-06-04 21:48:28.023842,114963.29921482515,115362.66561507394,114966.4182868708,115178.32203295433,1559,9
2026-06-04 21:53:28.023842,115090.89827362812,115035.02397347169,114710.92195470992,115003.47451430192,2414,5
2026-06-04 21:58:28.023842,115119.52448408864,115504.3088952231,115203.96984495227,115235.57445387535,2103,8
2026-06-04 22:03:28.023842,115425.59893636926,115717.75730722006,115551.8875413141,115615.62341886316,1328,4
2026-06-04 22:08:28.023842,115639.2810492432,115698.4783772423,115569.14565500409,115662.93867962326,2242,2
2026-06-04 22:13:28.023842,115653.68490092762,115752.27120638963,115552.25716221253,115644.43112223198,264,5
2026-06-04 22:18:28.023842,115508.11673835077,115526.63273281167,115368.4121599012,115371.80235446958,1535,2
2026-06-04 22:23:28.023842,115320.58386109555,115287.8937139606,115241.97897660041,115269.36536772153,316,3
2026-06-04 22:28:28.023842,115437.16107558736,115615.17422362874,115580.09832043828,115604.95678345319,1937,5
2026-06-04 22:33:28.023842,115642.67102189001,115807.38536667636,115565.51753410815,115680.38526032685,1404,1
2026-06-04 22:38:28.023842,115684.49360848332,115813.16163247872,115525.78246329662,115688.6019566398,1038,4
2026-06-04 22:43:28.023842,115826.5409802309,115985.43053707421,115760.42222348484,115964.48000382201,666,5
2026-06-04 22:48:28.023842,116038.35714761793,116304.48826607344,116010.75547539257,116112.23429141387,1497,2
2026-06-04 22:53:28.023842,116097.94427930462,116196.35508006565,116029.99674498444,116083.65426719538,1481,7
2026-06-04 22:58:28.023842,116107.41335613023,116206.33522493082,116030.29411920678,116131.17244506508,1876,8
2026-06-04 23:03:28.023842,116052.11096634789,116011.94551050571,115841.7981542522,115973.04948763068,1751,7
2026-06-04 23:08:28.023842,115915.678582589,115877.25026854788,115790.87684223853,115858.3076775473,2497,2
2026-06-04 23:13:28.023842,115837.95856648074,115831.71892503389,115742.73049364268,115817.60945541417,2149,4
2026-06-04 23:18:28.023842,115876.90643922624,116043.45532729394,115788.25620935173,115936.20342303829,603,5
2026-06-04 23:23:28.023842,115807.35312591004,115744.2743894055,115564.82284701135,115678.50282878181,618,2
2026-06-04 23:28:28.023842,115687.59775935176,115775.10346184496,115609.45493063604,115696.6926899217,2226,6
2026-06-04 23:33:28.023842,115657.2679110625,115835.79083768734,115569.06245644028,115617.8431322033,1041,2
2026-06-04 23:38:28.023842,115525.32627751966,115582.95312082877,115390.18981388208,115432.80942283601,84,7
2026-06-04 23:43:28.023842,115394.03213742028,115463.21768392574,115212.18833137574,115355.25485200454,597,4
2026-06-04 23:48:28.023842,115115.89897477458,114919.2089536714,114696.59261127007,114876.54309754462,850,2
2026-06-04 23:53:28.023842,114799.41743872972,114741.91995375742,114625.51075647584,114722.29177991483,843,2
2026-06-04 23:58:28.023842,114610.02691705515,114598.70109039255,114240.62309839994,114497.76205419547,639,9
2026-06-05 00:03:28.023842,114470.06894759877,114542.38027402823,114301.07742219623,114442.37584100207,2206,7
2026-06-05 00:08:28.023842,114209.1826178892,114058.36250219209,113912.1754568877,113975.9893947763,2297,7
2026-06-05 00:13:28.023842,113996.71439269723,114125.60016081299,113985.00961098955,114017.43939061815,166,2
2026-06-05 00:18:28.023842,114111.97897164614,114275.42695121703,114141.72130593867,114206.51855267413,1830,1
2026-06-05 00:23:28.023842,114195.60525156133,114424.97635920411,114176.60058930957,114184.69195044851,1233,8
2026-06-05 00:28:28.023842,114237.11680889124,114370.71055087185,114243.72528641229,114289.54166733396,1481,3
2026-06-05 00:33:28.023842,114237.96808327487,114368.20360228726,114105.8887933676,114186.39449921576,1030,1
2026-06-05 00:38:28.023842,114027.99158904153,113947.6342428199,113795.50542466168,113869.5886788673,2134,5
2026-06-05 00:43:28.023842,113870.90072092484,113917.08170462056,113820.90103254291,113872.21276298237,877,5
2026-06-05 00:48:28.023842,113943.12417917719,114071.8208185179,113946.08210007972,114014.03559537203,1365,9
2026-06-05 00:53:28.023842,113879.43593697491,113824.60578199694,113694.9014163137,113744.83627857779,1317,6
2026-06-05 00:58:28.023842,113698.36724129508,113779.2788511696,113490.5126209099,113651.89820401237,1952,3
2026-06-05 01:03:28.023842,113627.76312652661,113666.4973234046,113509.48477728428,113603.62804904085,2461,9
2026-06-05 01:08:28.023842,113897.0566146365,114389.42005556294,114175.2990003203,114190.48518023214,1030,8
2026-06-05 01:13:28.023842,114214.58834990657,114304.28981082796,114110.21852642334,114238.691519581,107,9
2026-06-05 01:18:28.023842,114044.24442135787,113947.06769175082,113823.14570978466,113849.79732313476,1058,3
2026-06-05 01:23:28.023842,113630.76681314321,113460.41953388274,113384.11410699983,113411.73630315166,718,9
2026-06-05 01:28:28.023842,113487.48339321894,113733.04647244279,113453.05329655048,113563.23048328621,442,6
2026-06-05 01:33:28.023842,113818.92754939388,114312.34786041365,114058.7936251187,114074.62461550155,1293,2
2026-06-05 01:38:28.023842,114046.92523686374,114153.35353012168,113984.54424365418,114019.22585822592,2070,5
2026-06-05 01:43:28.023842,113985.40210081954,114219.62976124245,113799.71616878342,113951.57834341314,976,7
2026-06-05 01:48:28.023842,113996.91454442516,114053.54228438585,113840.83633223103,114042.25074543718,317,5
2026-06-05 01:53:28.023842,113961.51281434111,113937.28958105076,113865.25926678728,113880.77488324506,1626,1
2026-06-05 01:58:28.023842,113621.74738522674,113409.55253580019,113305.90466200566,113362.71988720841,2316,9
2026-06-05 02:03:28.023842,113469.78290182262,113639.45231379235,113534.87058744514,113576.84591643681,768,2
2026-06-05 02:08:28.023842,113515.33605798424,113560.87127330156,113203.4148571979,113453.82619953166,2177,7
2026-06-05 02:13:28.023842,113562.290200293,113700.0058533117,113543.71010572901,113670.75420105434,308,8
2026-06-05 02:18:28.023842,113594.09091122611,113544.75391573085,113375.44912138088,113517.42762139789,2156,7
2026-06-05 02:23:28.023842,113531.00606756657,113630.71876808541,113511.18145871023,113544.58451373527,2121,3
2026-06-05 02:28:28.023842,113633.1443451206,113764.79657695927,113706.45903481182,113721.70417650593,818,2
2026-06-05 02:33:28.023842,113832.49911783444,113968.80388410485,113801.568703091,113943.29405916293,1438,3
2026-06-05 02:38:28.023842,113968.33173884975,114107.30455303992,113782.58954950968,113993.36941853656,922,2
2026-06-05 02:43:28.023842,114013.31207804676,114204.382059749,113915.18045262672,114033.25473755697,915,4
2026-06-05 02:48:28.023842,114098.03224107306,114301.8773049073,114110.40240602504,114162.80974458916,2486,8
2026-06-05 02:53:28.023842,114211.664075693,114261.27722342937,114212.80881535258,114260.51840679685,494,5
2026-06-05 02:58:28.023842,114129.03468614076,114257.4633930923,113955.0380882194,113997.55096548467,1264,8
2026-06-05 03:03:28.023842,113868.32480618113,113774.14774165905,113563.40329470877,113739.09864687758,1165,7
2026-06-05 03:08:28.023842,113524.74678850643,113439.67626925308,113275.50033210861,113310.39493013527,1390,5
2026-06-05 03:13:28.023842,113389.75155129403,113758.12310098406,113244.77769352736,113469.1081724528,2325,6
2026-06-05 03:18:28.023842,113429.84366272947,113400.6295848967,113088.88337260869,113390.57915300614,2491,2
2026-06-05 03:23:28.023842,113475.47893967376,113665.76901553968,113490.55172579363,113560.37872634138,1414,7
2026-06-05 03:28:28.023842,113602.791135442,113647.89004704652,113591.96318604892,113645.20354454263,885,8
2026-06-05 03:33:28.023842,113543.90151766647,113641.02765432422,113300.44368412772,113442.59949079031,1034,8
2026-06-05 03:38:28.023842,113431.4604998325,113472.16433326413,113178.72923809946,113420.32150887467,1789,9
2026-06-05 03:43:28.023842,113375.04633768022,113370.08142967892,113105.58658592532,113329.77116648576,1070,9
2026-06-05 03:48:28.023842,113268.79844992235,113281.63356122094,112958.65235539389,113207.82573335893,263,7
2026-06-05 03:53:28.023842,113302.29247141759,113444.34575699791,113314.80770149885,113396.75920947625,1018,5
2026-06-05 03:58:28.023842,113654.7173692804,114007.60807547322,113865.07440331667,113912.67552908456,730,5
2026-06-05 04:03:28.023842,114028.3667634746,114313.41163524367,114080.51710327111,114144.05799786463,1538,6
2026-06-05 04:08:28.023842,114142.43024341454,114266.68912095169,114060.50743284712,114140.80248896443,1889,9
2026-06-05 04:13:28.023842,114271.47837916983,114433.1913016308,114333.12167070077,114402.15426937523,1635,9
2026-06-05 04:18:28.023842,114579.9377772637,114767.05314810768,114665.54822256586,114757.72128515218,1862,1
2026-06-05 04:23:28.023842,114615.23929158403,114583.02491859072,114402.08867812654,114472.7572980159,1104,6
2026-06-05 04:28:28.023842,114600.23502696076,114832.43230476299,114684.18473095648,114727.71275590562,1629,2
2026-06-05 04:33:28.023842,114808.3901847012,114933.5174232402,114881.93944335128,114889.06761349678,1770,1
2026-06-05 04:38:28.023842,115013.2021368198,115216.37060243479,115040.82238882802,115137.33666014284,1279,4
2026-06-05 04:43:28.023842,115222.82722475332,115373.71519608889,115256.0793841857,115308.31778936379,1332,3
2026-06-05 04:48:28.023842,115285.84211070371,115329.81860125635,115152.19100787934,115263.36643204364,1843,6
2026-06-05 04:53:28.023842,115475.79356612559,115884.30517520588,115580.30799071224,115688.22070020756,1075,6
2026-06-05 04:58:28.023842,115724.74791350661,115763.7456242587,115723.17892533532,115761.27512680565,1340,5
2026-06-05 05:03:28.023842,115717.19910523081,115766.47131208258,115572.0409340888,115673.12308365598,1325,7
2026-06-05 05:08:28.023842,115726.98012649108,115870.72194282495,115771.77800268566,115780.83716932616,1867,6
2026-06-05 05:13:28.023842,115883.4120761407,116003.82769944656,115901.27304136349,115985.98698295522,1136,1
2026-06-05 05:18:28.023842,115997.03975717511,116045.83924566707,115971.05710779745,116008.092531395,812,9
2026-06-05 05:23:28.023842,116050.3142734489,116204.21368503515,115977.22684670944,116092.53601550277,1329,4
2026-06-05 05:28:28.023842,116102.93075427554,116254.91535745384,116042.26540606513,116113.32549304831,2146,3
2026-06-05 05:33:28.023842,116045.54699167222,116017.89384825988,115853.21937734808,115977.76849029612,358,9
2026-06-05 05:38:28.023842,115893.20795178643,116018.26231772375,115749.34893315744,115808.64741327673,2290,4
2026-06-05 05:43:28.023842,115663.77460268256,115530.21796450326,115415.40351802728,115518.9017920884,1710,8
2026-06-05 05:48:28.023842,115678.09997852343,116019.17087636614,115604.31732430852,115837.29816495845,2137,7
2026-06-05 05:53:28.023842,115815.16872125634,115793.5359085044,115687.23215304206,115793.03927755423,2159,2
2026-06-05 05:58:28.023842,115438.08932837343,115164.00942860589,115001.86988610748,115083.13937919264,1208,9
2026-06-05 06:03:28.023842,115125.37654912268,115235.35615930441,115146.9974413938,115167.61371905274,1878,8
2026-06-05 06:08:28.023842,115207.73416500581,115267.78420850457,115205.37097975212,115247.85461095888,2072,7
2026-06-05 06:13:28.023842,115055.72198363108,115013.98861529336,114822.20563736508,114863.58935630329,92,6
2026-06-05 06:18:28.023842,114778.74990265848,114867.62939370061,114669.69062081736,114693.91044901367,1535,6
2026-06-05 06:23:28.023842,114604.67237783008,114629.71957762307,114406.2001255227,114515.4343066465,2222,2
2026-06-05 06:28:28.023842,114440.1280301862,114497.88128796806,114310.24547233149,114364.8217537259,2443,6
2026-06-05 06:33:28.023842,114490.93326828147,114803.16334764632,114585.86287904643,114617.04478283704,881,9
2026-06-05 06:38:28.023842,114602.83520106625,114604.53373789685,114537.33010357057,114588.62561929545,1405,3
2026-06-05 06:43:28.023842,114545.7269411602,114636.1520282589,114380.97730574511,114502.82826302496,402,3
2026-06-05 06:48:28.023842,114619.7576769153,114854.02048612467,114516.7621935867,114736.68709080564,1079,2
2026-06-05 06:53:28.023842,114789.00940655939,114850.29165214086,114683.65636067778,114841.33172231313,2485,2
2026-06-05 06:58:28.023842,114662.81557268318,114620.23790438185,114224.86635555283,114484.2994230532,1158,7
2026-06-05 07:03:28.023842,114421.94390076118,114462.58507166954,114313.10565373383,114359.58837846915,1416,3
2026-06-05 07:08:28.023842,114393.879759294,114454.69647088619,114335.71365247855,114428.17114011884,2008,3
2026-06-05 07:13:28.023842,114333.21729686167,114249.67273747928,114041.34179708708,114238.26345360448,1367,1
2026-06-05 07:18:28.023842,114448.45917837706,114798.41354038712,114619.73335417187,114658.65490314964,231,7
2026-06-05 07:23:28.023842,114671.45119208159,114875.98040170151,114587.72794788182,114684.24748101352,956,9
2026-06-05 07:28:28.023842,114607.68512277934,114537.42182062258,114492.28394268462,114531.12276454514,703,3
2026-06-05 07:33:28.023842,114416.63188255916,114399.84952367825,114157.76386864508,114302.14100057319,606,8
2026-06-05 07:38:28.023842,114398.78218927234,114542.9129633537,114255.18376700534,114495.4233779715,2365,8
2026-06-05 07:43:28.023842,114429.84641586049,114476.55078761798,114290.40805697553,114364.26945374947,1387,7
2026-06-05 07:48:28.023842,114404.53204045311,114647.6461673475,114428.84931711438,114444.79462715673,654,9
2026-06-05 07:53:28.023842,114327.45269556655,114233.71855470078,114196.87292135732,114210.11076397636,1266,7
2026-06-05 07:58:28.023842,114218.4690445023,114363.32843601606,114169.30198171404,114226.82732502824,509,2
2026-06-05 08:03:28.023842,114162.63399001611,114341.14097315053,114067.3611169411,114098.44065500399,142,3
2026-06-05 08:08:28.023842,114067.20278514549,114275.90524560334,113967.22718538504,114035.96491528701,203,7
2026-06-05 08:13:28.023842,113955.43800842395,113977.44451284454,113835.76234135234,113874.91110156091,2401,1
2026-06-05 08:18:28.023842,113981.26284384116,114111.11166604943,113972.12147638388,114087.61458612143,2466,3
2026-06-05 08:23:28.023842,114038.36101307749,114003.368213907,113980.28776029083,113989.10744003353,788,5
2026-06-05 08:28:28.023842,113975.53164636067,114067.64820183646,113823.17056454525,113961.95585268781,1165,8
2026-06-05 08:33:28.023842,113953.33778366685,114094.93963071503,113749.63731611481,113944.71971464588,2181,9
2026-06-05 08:38:28.023842,114111.4413310838,114332.7651508353,114275.377188729,114278.16294752172,1277,5
2026-06-05 08:43:28.023842,114370.9495313248,114501.83377105315,114407.63211234006,114463.73611512789,1518,4
2026-06-05 08:48:28.023842,114546.39423158696,114851.32416060455,114625.46559568505,114629.05234804604,1865,2
2026-06-05 08:53:28.023842,114467.64186666258,114351.32174457547,114268.51671944038,114306.23138527913,569,7
2026-06-05 08:58:28.023842,114239.88621909285,114179.04603252646,114135.39227818226,114173.54105290656,1421,4
2026-06-05 09:03:28.023842,114296.95392322031,114428.59413792705,114208.46190839096,114420.36679353408,1168,7
2026-06-05 09:08:28.023842,114301.05508255056,114245.48497469106,114153.4366437367,114181.74337156706,2361,3
2026-06-05 09:13:28.023842,114191.51955798989,114383.61834146587,113930.92037420225,114201.29574441271,2134,3
2026-06-05 09:18:28.023842,114093.05166514788,114104.79028297475,113964.0312121672,113984.80758588306,1335,6
2026-06-05 09:23:28.023842,113887.0450878548,113975.7887988297,113775.44295089014,113789.28258982654,1673,5
2026-06-05 09:28:28.023842,113962.81444097705,114166.41377148683,114104.91090548084,114136.34629212755,287,8
2026-06-05 09:33:28.023842,114211.42242631386,114375.94940957942,113987.03031162433,114286.49856050017,1278,6
2026-06-05 09:38:28.023842,114388.85667969903,114522.63980558632,114473.46308040965,114491.2147988979,280,1
2026-06-05 09:43:28.023842,114573.17669266283,114733.5698968537,114530.80988964834,114655.13858642777,820,9
2026-06-05 09:48:28.023842,114641.91354967887,114646.7784168044,114539.34771172705,114628.68851292995,228,9
2026-06-05 09:53:28.023842,114558.52863584796,114491.3335338078,114416.97340994427,114488.36875876598,1122,6
2026-06-05 09:58:28.023842,114448.09662301949,114662.58212942914,114327.83516119902,114407.824487273,1879,3
2026-06-05 10:03:28.023842,114389.21978902796,114439.72836855045,114352.83346248986,114370.61509078293,165,3
2026-06-05 10:08:28.023842,114554.89451774469,114763.49002379514,114654.81840668444,114739.17394470643,2409,5
2026-06-05 10:13:28.023842,114602.48524302602,114697.4932181166,114375.49944607746,114465.7965413456,2316,3
2026-06-05 10:18:28.023842,114409.93071391492,114494.51464111246,114347.6104046933,114354.06488648424,1036,5
2026-06-05 10:23:28.023842,114261.32275840048,114351.31236716048,113994.46684644064,114168.58063031672,2061,3
2026-06-05 10:28:28.023842,114278.3976658443,114519.2530546214,114363.72787672759,114388.21470137188,2173,4
2026-06-05 10:33:28.023842,114580.52755912619,114933.93393284031,114497.53004700334,114772.8404168805,2352,6
2026-06-05 10:38:28.023842,114805.89391956944,114942.3479138399,114689.1743017859,114838.9474222584,672,4
2026-06-05 10:43:28.023842,114880.52431939794,115102.51571176332,114878.65505744457,114922.10121653749,1640,1
2026-06-05 10:48:28.023842,114932.69672743231,115175.06073138697,114898.26318021458,114943.29223832712,1245,1
2026-06-05 10:53:28.023842,114989.71715969298,115085.34905265928,114993.56138542063,115036.14208105885,225,8
2026-06-05 10:58:28.023842,115117.39648996589,115286.4891021757,115184.77549023821,115198.65089887293,959,7
2026-06-05 11:03:28.023842,115243.95058085478,115414.94399025774,115251.73820642843,115289.25026283662,627,9
2026-06-05 11:08:28.023842,115342.1866589702,115453.77485250992,115271.61887449921,115395.12305510377,993,7
2026-06-05 11:13:28.023842,115476.86598859524,115767.21027827098,115400.98181348498,115558.60892208669,2340,6
2026-06-05 11:18:28.023842,115375.11069840881,115210.8275671672,115182.71809945987,115191.61247473094,1995,2
2026-06-05 11:23:28.023842,115192.9726776295,115265.12678376281,115073.03156028416,115194.33288052806,1959,5
2026-06-05 11:28:28.023842,115227.13667861567,115260.13908231279,115197.21961037542,115259.94047670328,1988,5
2026-06-05 11:33:28.023842,115304.27881655812,115455.58779360192,115104.93538172019,115348.61715641295,967,5
2026-06-05 11:38:28.023842,115332.03268291787,115340.4669306806,115286.46176396008,115315.44820942279,273,9
2026-06-05 11:43:28.023842,115333.28754120984,115463.39677959622,115252.26738290893,115351.12687299687,1745,5
2026-06-05 11:48:28.023842,115277.5894913749,115253.01490640813,114945.62718094757,115204.05210975294,1091,1
2026-06-05 11:53:28.023842,115021.4717495562,114896.62070946179,114818.76124246122,114838.89138935947,524,3
2026-06-05 11:58:28.023842,114941.74392299258,115075.48605635318,114950.27519692006,115044.59645662569,1014,6
2026-06-05 12:03:28.023842,114928.41140663679,114865.10844904924,114704.43287255433,114812.22635664791,2173,7
2026-06-05 12:08:28.023842,114796.79669415538,115042.4849544332,114776.81694260152,114781.36703166283,572,7
2026-06-05 12:13:28.023842,114705.17795158105,114634.44020256447,114501.78327471248,114628.98887149928,965,7
2026-06-05 12:18:28.023842,114794.09806764199,115006.50359529005,114758.67560221958,114959.2072637847,531,8
2026-06-05 12:23:28.023842,114952.11698927777,114948.39673945545,114913.0293540167,114945.02671477085,856,6
2026-06-05 12:28:28.023842,114914.06762272352,115028.62275389551,114634.86123158487,114883.1085306762,2409,6
2026-06-05 12:33:28.023842,114961.6364305162,115086.16547056098,115021.58731164038,115040.16433035622,1019,4
2026-06-05 12:38:28.023842,115265.02614153625,115729.66570570451,115242.11399608676,115489.88795271626,100,3
2026-06-05 12:43:28.023842,115533.22684109285,115586.64680905416,115265.57436915307,115576.56572946944,1860,5
2026-06-05 12:48:28.023842,115538.47529337366,115506.18805981346,115439.11651363819,115500.3848572779,1513,5
2026-06-05 12:53:28.023842,115573.9979235217,115960.82612381785,115510.65518781157,115647.61098976553,1138,8
2026-06-05 12:58:28.023842,115485.30675749353,115441.01481445604,115246.13586633475,115323.00252522153,2179,9
2026-06-05 13:03:28.023842,115328.97499004158,115396.59361994095,115320.06327236751,115334.94745486163,1553,7
2026-06-05 13:08:28.023842,115543.45253956295,115949.52455104468,115597.78742672641,115751.95762426427,865,6
2026-06-05 13:13:28.023842,115769.5514304614,115835.95798151015,115717.98188797575,115787.14523665853,56,8
2026-06-05 13:18:28.023842,115799.53577426389,115918.60002408111,115682.85753909682,115811.92631186925,622,2
2026-06-05 13:23:28.023842,115815.23548742625,115839.40797409395,115753.88607705085,115818.54466298326,560,7
2026-06-05 13:28:28.023842,115778.49356632645,115872.7686874043,115693.98528727009,115738.44246966964,2442,1
2026-06-05 13:33:28.023842,115772.3685894195,115826.84493506582,115602.02973369998,115806.29470916933,1570,8
2026-06-05 13:38:28.023842,115888.3141527127,115974.31498323927,115900.01424774047,115970.33359625607,282,1
2026-06-05 13:43:28.023842,115936.8698054814,115983.0108958933,115833.39464367798,115903.40601470674,1092,6
2026-06-05 13:48:28.023842,115645.32348494433,115587.45298535963,115290.72262698963,115387.24095518191,1140,4
2026-06-05 13:53:28.023842,115436.76976251914,115537.67458881623,115480.53966416004,115486.29856985636,2463,7
2026-06-05 13:58:28.023842,115709.59622993803,116120.08982826445,115932.23316349096,115932.8938900197,2035,1
2026-06-05 14:03:28.023842,115894.80677059485,115924.49938670144,115824.07553305292,115856.71965116999,539,8
2026-06-05 14:08:28.023842,115704.67834806498,115621.17448273681,115466.65392235303,115552.63704495998,1674,8
2026-06-05 14:13:28.023842,115624.2861321491,115855.21406957386,115673.63480014884,115695.93521933821,989,3
2026-06-05 14:18:28.023842,115878.9599789795,116072.26274806008,115796.99688029074,116061.9847386208,1619,8
2026-06-05 14:23:28.023842,116118.46896243739,116343.58781074497,116157.5717494028,116174.95318625397,1792,7
2026-06-05 14:28:28.023842,116356.72901681988,116584.05172761237,116277.81512377423,116538.50484738578,2344,4
2026-06-05 14:33:28.023842,116622.97505066039,116791.74600250312,116514.85936892618,116707.445253935,894,5
2026-06-05 14:38:28.023842,116782.90637372882,116918.97374949697,116826.02457089827,116858.36749352264,1738,4
2026-06-05 14:43:28.023842,116805.08094751806,116955.97604139587,116750.76649747886,116751.79440151349,2405,5
2026-06-05 14:48:28.023842,116782.95982568304,116938.15100246797,116637.67012855687,116814.12524985257,679,5
2026-06-05 14:53:28.023842,116812.19506137306,116965.15352413629,116772.2275997856,116810.26487289356,595,9
2026-06-05 14:58:28.023842,116804.73274979854,116817.3925965757,116707.8406094075,116799.20062670352,637,7
2026-06-05 15:03:28.023842,116773.6880734525,116917.82673660202,116655.50780231947,116748.17552020149,2429,4
2026-06-05 15:08:28.023842,116773.0542666787,117062.00161809115,116791.59873360822,116797.93301315588,605,4
2026-06-05 15:13:28.023842,116662.98777208876,116665.88227511293,116324.30603746147,116528.04253102162,371,4
2026-06-05 15:18:28.023842,116614.40090859897,116950.8047410643,116623.3266622224,116700.75928617633,1815,2
2026-06-05 15:23:28.023842,116609.8070643722,116524.3357774698,116414.17000370478,116518.8548425681,1894,9
2026-06-05 15:28:28.023842,116493.78024377943,116614.96362644718,116432.25216342518,116468.70564499077,1614,6
2026-06-05 15:33:28.023842,116504.53124202091,116678.19684612226,116425.53178882586,116540.35683905105,1159,4
2026-06-05 15:38:28.023842,116444.34313454147,116496.80682563182,116326.28851675488,116348.32943003188,2281,7
2026-06-05 15:43:28.023842,116143.93759353568,115960.70001120656,115936.37830018222,115939.54575703948,2286,6
2026-06-05 15:48:28.023842,115900.7489088467,115983.24147691012,115831.68562271445,115861.9520606539,1502,6
2026-06-05 15:53:28.023842,115714.07097672441,115853.15521001979,115529.82567135654,115566.18989279494,635,4
2026-06-05 15:58:28.023842,115641.4817195024,115847.4230412153,115649.65732251221,115716.77354620984,342,3
2026-06-05 16:03:28.023842,115597.92121371292,115547.59735238038,115358.42094337918,115479.068881216,258,7
2026-06-05 16:08:28.023842,115634.78721779495,115860.28197986835,115618.57600105744,115790.5055543739,2325,5
2026-06-05 16:13:28.023842,115791.05977666633,115946.5548288893,115782.27454605949,115791.61399895875,768,2
2026-06-05 16:18:28.023842,115798.93906639835,115916.56248937057,115637.97557364257,115806.26413383795,2141,6
2026-06-05 16:23:28.023842,115601.3530666233,115409.71400064166,115382.64006786275,115396.44199940866,1360,1
2026-06-05 16:28:28.023842,115412.64320674208,115564.52173056443,115413.42799820358,115428.8444140755,1232,7
2026-06-05 16:33:28.023842,115421.66958089542,115544.84455565836,115363.3714527811,115414.49474771533,606,8
2026-06-05 16:38:28.023842,115280.86352104068,115181.29960776604,115027.31613286237,115147.23229436601,2247,9
2026-06-05 16:43:28.023842,115157.4285063617,115310.27424303397,114921.54604038787,115167.62471835739,1577,5
2026-06-05 16:48:28.023842,115127.54528592704,115214.4145377012,114929.60730331115,115087.46585349672,1400,5
2026-06-05 16:53:28.023842,115066.16606665101,115241.77305467619,115011.84353757235,115044.86627980531,851,4
2026-06-05 16:58:28.023842,115048.69666347753,115217.11892135201,114984.73033684312,115052.52704714975,317,2
2026-06-05 17:03:28.023842,115004.87951718726,115138.59588638175,114820.68844496437,114957.23198722478,1044,9
2026-06-05 17:08:28.023842,114983.88651235343,115014.77688309603,114820.54871522039,115010.54103748211,284,5
2026-06-05 17:13:28.023842,115002.73235954375,115192.50617146067,114972.20053424088,114994.92368160539,2043,4
2026-06-05 17:18:28.023842,115045.02482284923,115304.40838842049,114974.56314809305,115095.12596409308,1578,9
2026-06-05 17:23:28.023842,115041.53879842404,115132.32230180418,114914.55496205178,114987.95163275498,196,8
2026-06-05 17:28:28.023842,114878.99723338007,114810.05233259028,114684.29675771006,114770.04283400514,2377,2
